item_id,title,author_last,author_first,gr_id,cover_img_url
10932,babe me a baseball card adventure,gutman, dan,674991,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10933,super knock knocks,keller, charles,284663,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10934,eating the plates a pilgrim book of food and manners,penner, lucille recht ,10900327,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10935,masterpieces up close western painting from the 14th to 20th centuries ,dharcourt, claire,40281,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10936,relaxed homeschooling how to unlock the secrets in books and lifes hidden cirriculum,owens, christine,35913695,https://images.gr-assets.com/books/1501872927m/35913695.jpg
10937,finite mathematics for management life and social sciences,harshbarger, ronald j ,11298890,https://images.gr-assets.com/books/1328841833m/11298890.jpg
10938,the triumph of caesar a novel of ancient rome,saylor, steven,3416,https://images.gr-assets.com/books/1294874127m/3416.jpg
10939,rock of ages a tribute to the black church,bolden, tonya ,2003767,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10940,crinkleroots guide to knowing the birds,arnosky, jim ,27791721,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10941,forgotten algebra a self teaching refresher course,bleau, barbara lee ,1859388,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10942,best of the west,oneal, bill,32495883,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10943,calamity jane frontier original,sanford, william r ,8467687,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10944,fortnite battle royale ultimate winners guide,pettman, kevin,6786692,https://images.gr-assets.com/books/1350148530m/6786692.jpg
10945,college algebra,gustafson, r david,3155778,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10946,endurance an epic of polar adventure,worsley, f a ,128717,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10947,painless algebra,long, lynette ,7155984,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10948,hurricanes earths mightiest storms,lauber, patricia ,6749791,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10949,horrid henry and the scary sitter,simon, francesca ,1973573,https://images.gr-assets.com/books/1330486849m/1973573.jpg
10950,am i the princess or the frog ,benton, jim ,1032818,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10951,getting near to baby,couloumbis, audrey,628218,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10952,otherwise known as sheila the great ,blume, judy ,80670,https://images.gr-assets.com/books/1416181295m/80670.jpg
10953,nothings fair in fifth grade,declements, barthe,762288,https://images.gr-assets.com/books/1458976419m/762288.jpg
10954,the light on hogback hill,defelice, cynthia c ,319964,https://images.gr-assets.com/books/1320426673m/319964.jpg
10955,bell book and scandal a jane jeffry mystery,churchill, jill,573300,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10956,shelter a novel,greenslade, frances,25685630,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10957,life without summer,griffin, lynne reeves ,10223697,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10958,the romans were here the roman period in britain and its place in our history ,lindsay, jack,935368,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10959,discovering fossils ,rydell, wendy ,16172933,https://images.gr-assets.com/books/1353952347m/16172933.jpg
10960,memoirs and selected letters,grant, ulysses s ,10547,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10961,mastering the art of french cooking ,child, julia,129650,https://images.gr-assets.com/books/1333577773m/129650.jpg
10962,fresh light,crowther, lane ,7454295,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10963,instant pot cookbook 500 most delicious recipe collection,fisher, roy,33016153,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10964,easy guide to sewing tops and t shirts skirts and pants,macintyre, lynn ,34226,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10965,texas highways cookbook,smith, joanne,63832,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10966,manifesting change it couldnt be easier,dooley, mike ,8795148,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10967,chi energy workbook,brown,simon g ,11680321,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10968,lawn boy,paulsen, gary,669427,https://images.gr-assets.com/books/1320481044m/669427.jpg
10969,the house of the seven gables,hawthorne, nathaniel,90192,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10970,the prince warriors and the swords of rhema,shirer, priscilla ,450905,https://images.gr-assets.com/books/1464214755m/450905.jpg
10971,the prince warriors and the unseen invasion,shirer, priscilla ,6052249,https://images.gr-assets.com/books/1312019943m/6052249.jpg
10972,a gathering of days,blos, joan w ,47920,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10973,sarah plain and tall,maclachlan, patricia,106264,https://images.gr-assets.com/books/1327254558m/106264.jpg
10974,my side of the mountain,george, jean craighead,41667,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10975,sequoyah leader of the cherokees,marriott, alice lee,13636808,https://images.gr-assets.com/books/1336333782m/13636808.jpg
10976,crispus attucks black leader of colonial patriots ,millender, dharathula h ,8488492,https://images.gr-assets.com/books/1328751534m/8488492.jpg
10977,buffalo bill,beals, frank lee,98183,https://images.gr-assets.com/books/1384293485m/98183.jpg
10978,the sextant handbook adjustment repair use and history,bauer, bruce a ,27420597,https://images.gr-assets.com/books/1479645586m/27420597.jpg
10979,basic electronics ,grob, bernard ,569775,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10980,dickens of london ,mankowitz, wolf ,329994,https://images.gr-assets.com/books/1320520831m/329994.jpg
10981,dickens and his world,brown, ivor john carnegie,329994,https://images.gr-assets.com/books/1320520831m/329994.jpg
10982,louisa may alcott,cheever, susan ,6694884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10983,kates choice what love can do gwens adventure in the snow three fire side stories to warm the heart,alcott, louisa may,372317,https://images.gr-assets.com/books/1380214336m/372317.jpg
10984,leading ladies american trailblazers,hutchison, kay bailey,26594310,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10985,mary poppins,travers, p l ,22749868,https://images.gr-assets.com/books/1416445415m/22749868.jpg
10986,stephen f austin the father of texas,flynn, jean ,752875,https://images.gr-assets.com/books/1328865731m/752875.jpg
10987,make way for sam houston,fritz, jean,16037409,https://images.gr-assets.com/books/1348170903m/16037409.jpg
10988,sam houston the tallest texan,johnson, william weber,318011,https://images.gr-assets.com/books/1325070167m/318011.jpg
10989,footprints under the window,dixon, franklin w ,76939,https://images.gr-assets.com/books/1495735032m/76939.jpg
10990,the secret of the lost tunnel,dixon, franklin w ,109418,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10991,hercule poirots early cases ,christie, agatha,1086337,https://images.gr-assets.com/books/1396226252m/1086337.jpg
10992,the original argument the federalists case for the constitution adapted for the 21st century,beck, glenn ,8608719,https://images.gr-assets.com/books/1289159685m/8608719.jpg
10993,elephants ,gray, robert,13591242,https://images.gr-assets.com/books/1344718820m/13591242.jpg
10994,elephants ,brody, jean ,13591242,https://images.gr-assets.com/books/1344718820m/13591242.jpg
10995,on tyranny twenty lessons from the twentieth century,snyder, timothy,33917107,https://images.gr-assets.com/books/1484763736m/33917107.jpg
10996,capitalism the unknown ideal,rand, ayn ,669,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10997,marx in 90 minutes,strathern, paul,643179,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10998,america the beautiful rediscovering what made this nation great,carson, ben ,13160142,https://images.gr-assets.com/books/1344719210m/13160142.jpg
10999,cotton mather,wendell, barrett,222677,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11000,the naked communist,skousen, w cleon,18158023,https://images.gr-assets.com/books/1372899384m/18158023.jpg
11001,masters of deceit the story of communism in america and how to fight it ,hoover, j edgar,18053925,https://images.gr-assets.com/books/1370892357m/18053925.jpg
11002,the story of south africa,grutter, wilhelm,234503,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11003,true tales of texas,cox, bertha mae,12659,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11004,texas history,wade, mary dodson ,12659,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11005,big foot wallace of the texas rangers,garst, shannon,173636,https://images.gr-assets.com/books/1320692746m/173636.jpg
11006,the story of the alamo ,richards, norman ,17131789,https://images.gr-assets.com/books/1377634793m/17131789.jpg
11007,the caddo of texas,davis, lucile ,12659,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11008,stopping by woods on a snowy evening,frost, robert,12201,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11009,the long winter,wilder, laura ingalls,538300,https://images.gr-assets.com/books/1175629195m/538300.jpg
11010,snow on snow on snow,chapman, cheryl,1080004,https://images.gr-assets.com/books/1317793280m/1080004.jpg
11011,the cool story behind snow,rao, joe,1527414,https://images.gr-assets.com/books/1332333862m/1527414.jpg
11012,how weather works ,brown, robert,2506994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11013,how science works,hann, judith ,10728838,https://images.gr-assets.com/books/1351663909m/10728838.jpg
11014,winter,busch, phyllis s ,11517874,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11015,the wright brothers,joseph, paul,22609391,https://images.gr-assets.com/books/1430942575m/22609391.jpg
11016,flying,crews, donald ,18371653,https://images.gr-assets.com/books/1391424427m/18371653.jpg
11017,inventors and inventions,jeffries, michael,10123237,https://images.gr-assets.com/books/1390809832m/10123237.jpg
11018,flight the journey of charles lindbergh,burleigh, robert,272507,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11019,the glorious flight across the channel with louis bleriot,provensen, alice,400502,https://images.gr-assets.com/books/1406260843m/400502.jpg
11020,fliers,holzweiss, kristina,405340,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11021,daily life in a covered wagon,erickson, paul,356890,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11022,bugs bugs bugs,daly, catherine ,138796,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11023,the butterfly book,hamilton, k r ,835013,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11024,the bee tree,polacco, patricia ,249904,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11025,the marshall cavendish science project book of water,parker, steve,21523668,https://images.gr-assets.com/books/1395347120m/21523668.jpg
11026,a childrens book about showing off,berry, joy,6280379,https://images.gr-assets.com/books/1320548114m/6280379.jpg
11027,the hobbit a dramatization cd ,tolkien, j r r ,59300,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11028,my s book ,moncure, jane belk ,15818453,https://images.gr-assets.com/books/1357588555m/15818453.jpg
11029,beware of the nothings,myers, c r ,22398051,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11030,the wretched stone,van allsburg, chris,55745,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11031,magnus at the fire,armstrong, jennifer,10803163,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11032,theres a monster in the tree,williams, rozanne lanczak,11256624,https://images.gr-assets.com/books/1306342266m/11256624.jpg
11033,cooking the east african way,montgomery, bertha vining,161887,https://images.gr-assets.com/books/1277997811m/161887.jpg
11034,cooking the west african way,montgomery, bertha vining,202033,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11035,the adventures of marco polo,smalley, roger ,14809,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11036,terrorformer,morrison, robbie,23210030,https://images.gr-assets.com/books/1446294468m/23210030.jpg
11037,tuts mummy lost and found,donnelly, judy ,853707,https://images.gr-assets.com/books/1320404438m/853707.jpg
11038,baby bears and how they grow ,buxton, jane heath,122132,https://images.gr-assets.com/books/1328875735m/122132.jpg
11039,encyclopedia horrifica the terrifying truth about vampires ghosts monsters and more,gee, joshua ,784217,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11040,film it youtube projects for the real world,bernhardt, carolyn,2119409,https://images.gr-assets.com/books/1320479929m/2119409.jpg
11041,hersheys kisses addition book,pallotta, jerry ,3496228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11042,super simple experiments with light and color fun and innovative science projects,polinsky, paige v ,740854,https://images.gr-assets.com/books/1309211267m/740854.jpg
11043,inside the titanic,marschall, ken ,127342,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11044,circus mirandus,beasley, cassie ,23281919,https://images.gr-assets.com/books/1462663576m/23281919.jpg
11045,the harlem charade,tarpley, natasha,18873822,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11046,envy,brown, sandra,76179,https://images.gr-assets.com/books/1263146546m/76179.jpg
11047,hello universe,kelly, erin entrada,22310511,https://images.gr-assets.com/books/1407798269m/22310511.jpg
11048,bright minds poor grades,whitley, michael d ,607075,https://images.gr-assets.com/books/1503529855m/607075.jpg
11049,welcome home big bird,kingsley, emily perl ,24898746,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11050,is your mama a llama audiobook kit,guarino, deborah ,770038,https://images.gr-assets.com/books/1328835648m/770038.jpg
11051,reptiles,macleod, beatrice ,10171411,https://images.gr-assets.com/books/1505417992m/10171411.jpg
11052,the little red elf,mcgrath, barbara barbieri,26396195,https://images.gr-assets.com/books/1444891757m/26396195.jpg
11053,im just happy to be here a memoir of renegade mothering,hanchett, janelle,11305067,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11054,little leaders bold women in black history,harrison, vashti,758037,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11055,taylor swift her song,brooks, riley ,7201315,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11056,wriggle and roar ,donaldson, julia ,30141326,https://images.gr-assets.com/books/1463016834m/30141326.jpg
11057,meghan markle,felix, rebecca,13544184,https://images.gr-assets.com/books/1332238975m/13544184.jpg
11058,katie cow,ryan, jone,871022,https://images.gr-assets.com/books/1328764581m/871022.jpg
11059,los barrios family cookbook tex mex recipes from the heart of san antonio,trevi o, diana barrios ,33570,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11060,here is the tropical rain forest,dunphy, madeleine ,209737,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11061,crankenstein,berger, samantha,16109187,https://images.gr-assets.com/books/1352151785m/16109187.jpg
11062,storeys guide to raising chickens care feeding facilities,damerow, gail ,367415,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11063,pleasures of the cottage garden,lee, rand b ,501246,https://images.gr-assets.com/books/1320402755m/501246.jpg
11064,moths,richardson, adele,98801,https://images.gr-assets.com/books/1289316323m/98801.jpg
11065,cockroaches,richardson, adele,18465811,https://images.gr-assets.com/books/1378916227m/18465811.jpg
11066,beetles,richardson, adele,264458,https://images.gr-assets.com/books/1342250820m/264458.jpg
11067,the adventures of brer rabbit and friends,amin, karima,762523,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
